Name,Country,continent,iso2,iso3,lat,lng,population,Cx(lon),Cy(lat),pop_2016_UN,pop_2023_UN,Coastal,n_obs_2016,n_obs_2023,population_x_2016,population_x_2023,alpha_zi_2016,alpha_zi_2023,beta_zi_2016,beta_zi_2023,alpha_bin_2016,alpha_bin_2023,beta_bin_2016,beta_bin_2023,psi_at_center_2016,psi_at_center_2023,pi_at_center_2016,pi_at_center_2023,psi_at_mean_2016,psi_at_mean_2023,pi_at_mean_2016,pi_at_mean_2023,zero_ratio_obs_2016,zero_ratio_obs_2023,zero_ratio_pred_2016,zero_ratio_pred_2023,mean_nonzero_count_2016,mean_nonzero_count_2023,remoteness_mean_2016,remoteness_mean_2023,remoteness_std_2016,remoteness_std_2023,remoteness_range_2016,remoteness_range_2023,logLik_2016,logLik_2023,AIC_2016,AIC_2023,BIC_2016,BIC_2023,pseudo_R2_2016,pseudo_R2_2023,MSE_2016,MSE_2023,RMSE_x_2016,RMSE_x_2023,MAE_2016,MAE_2023,fit_time_sec_2016,fit_time_sec_2023,n_iterations_2016,n_iterations_2023,convergence_2016,convergence_2023,fit_message_2016,fit_message_2023,population_y_2016,population_y_2023,sample_size_2016,sample_size_2023,alpha_2016,alpha_2023,alpha_ci_lower_2016,alpha_ci_lower_2023,alpha_ci_upper_2016,alpha_ci_upper_2023,beta_2016,beta_2023,beta_ci_lower_2016,beta_ci_lower_2023,beta_ci_upper_2016,beta_ci_upper_2023,gamma_2016,gamma_2023,gamma_ci_lower_2016,gamma_ci_lower_2023,gamma_ci_upper_2016,gamma_ci_upper_2023,center_height_2016,center_height_2023,center_height_ci_lower_2016,center_height_ci_lower_2023,center_height_ci_upper_2016,center_height_ci_upper_2023,R2_2016,R2_2023,RMSE_y_2016,RMSE_y_2023,p95_2016,p95_2023,p99_2016,p99_2023,max_2016,max_2023,mean_top_1_2016,mean_top_1_2023,prop_above_20m_2016,prop_above_20m_2023,prop_above_30m_2016,prop_above_30m_2023,gini_2016,gini_2023,alpha_zi_change,beta_zi_change,alpha_bin_change,beta_bin_change,alpha_change,beta_change,gamma_change,cluster
Bangkok,Thailand,Asia,TH,THA,13.7525,100.4942,18007000.0,100.502114,13.756876,9647.526,11069.982,0,15996000,15996000,9647526.0,11069982.0,-1.2237028939206152,-1.2629911800904352,0.2297185142064896,0.2151123953777633,-0.1698618997398043,-0.1014267800581657,-0.0323845051853948,-0.0310604719236699,0.2272854665838914,0.2204594070068488,0.4576363362443321,0.4746650205006445,0.4726782368647278,0.42827821563256,0.4189826741464725,0.439773695394712,0.4780735808952238,0.4337940110027506,0.4780732485986227,0.4337944888657868,3.824018129692702,3.997333452872138,4.850749083023213,4.5283848809209255,1.8063849059166133,1.6863387400731082,8.963509665494604,8.367825454273268,-31201454.710476022,-33357295.808399115,62402917.42095205,66714599.61679823,62402975.772349045,66714657.96819522,-1.8180004139802923,-2.0471795805886748,6.106505176420953,6.756306756340478,2.4711343906030185,2.5992896638005694,2.0423912258470622,2.18629666723328,138.91766095161438,150.4925994873047,7,8,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9647526.0,11069982.0,8348732,9057031,2.273367036614863,2.1866787409636625,2.271804661487573,2.1851088933988208,2.274929411742153,2.1882485885285043,-0.1377054966379005,-0.1637634161199279,-0.1384551499686622,-0.1645604829961075,-0.1369558433071389,-0.1629663492437484,0.0108449844867392,0.0139555596769442,0.010761368720963,0.0138613781544001,0.0109286002525155,0.0140497411994883,9.712046640027452,8.905586183989586,9.696884627381944,8.891616739023625,9.727232359939398,8.91957757607702,-0.0010005728613389,-0.0013411913211995,6.895507864462546,6.690120585659011,15.68359375,14.66257052951389,35.63631510416599,34.89694010416618,99.3359375,99.310546875,61.39120374136013,59.24017520903232,0.0284249153045037,0.0255808995243584,0.0125324420522781,0.012382203395351,0.2977342012693225,0.3110822177971502,-0.03928828616982005,-0.014606118828726283,0.06843511968163861,0.0013240332617248975,-0.08668829565120051,-0.026057919482027403,0.003110575190205,3
Karachi,Pakistan,Asia,PK,PAK,24.86,67.01,15738000.0,67.002087,24.849182,14650.981,17236.23,1,15999999,15999999,14650981.0,17236230.0,-0.4966948951823329,-0.3157237456471915,0.5047448110432989,0.4641138502621564,-0.0056993889463346,0.0190068128028661,-0.0766768832435854,-0.0799313540471363,0.3783176944862748,0.4217182558472633,0.4985751566203506,0.5047515601562819,0.8064702421334463,0.7883949257816366,0.4260543276795557,0.4348991435140228,0.7852268615766789,0.77310736081921,0.7852263674924467,0.7731069911367384,3.991351338767362,4.044367627638844,3.8116897179777776,3.5142265285829786,1.4243811144707976,1.3132228144585345,7.046555090796198,6.496643921041669,-15889748.881605685,-16879583.120428544,31779505.76321137,33759174.24085709,31779564.11560824,33759232.593253955,-0.9090458033942213,-0.970093690731558,3.4672542092935057,3.7801748243880016,1.8620564463231253,1.9442671689837283,1.239074183475613,1.3340392047939411,150.17307543754578,141.29792833328247,9,8,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14650981.0,17236230.0,3436368,3630105,2.17967352456169,2.0684131277901336,2.177860380653975,2.066632676496923,2.1814866684694048,2.070193579083344,-0.1227089567770564,-0.1326673635512841,-0.1239429065956598,-0.1339429582227394,-0.121475006958453,-0.1313917688798287,0.0082075093239184,0.0104413624284636,0.0080157971390504,0.0102325683134674,0.0083992215087864,0.0106501565434598,8.843418628403477,7.912257408999626,8.827398765341332,7.898182553578943,8.859467564131231,7.926357346336786,0.0203115636863888,0.0169238510134568,4.2175373880778375,3.516682444775144,13.618489583333334,11.997209821428571,22.943359375,20.799296874999985,99.12109375,97.072265625,35.01891942502228,28.81040761131948,0.0144417012380513,0.0111382453124634,0.0051504961051901,0.0031775940365361,0.2423056116503461,0.2371053521353762,0.18097114953514137,-0.04063096078114253,0.024706201749200702,-0.003254470803550902,-0.11126039677155619,-0.009958406774227713,0.0022338531045452,1
Bangalore,India,Asia,IN,IND,12.9789,77.5917,15386000.0,77.594172,12.972095,10556.789,13607.8,0,15996000,15996000,10556789.0,13607800.0,-1.805427272588385,-1.7617729122183587,0.6258729699987903,0.6350060852123127,-0.0547714269829568,0.0470328223629731,-0.1484052909068586,-0.1834956124149321,0.1411916898818827,0.1465684340876272,0.4863105653382631,0.5117560385562393,0.750533271342438,0.6976100196637322,0.3221204152121663,0.3310100077459845,0.7168074518629658,0.6766844836209053,0.7168179832371776,0.6767006825424928,3.3421681661687948,3.402248753082851,4.644529864733534,4.090851565530609,1.729464576380668,1.5232936542271445,8.582418685369163,7.559301358286332,-17869708.06582083,-20171400.940514885,35739424.13164166,40342809.88102977,35739482.48303866,40342868.23242676,-0.87456754796933,-1.003719815797187,2.8230682816114694,3.2906915026948504,1.6801988815647595,1.814026323594796,1.1067071996565965,1.2562862237255406,137.95448088645935,148.95872449874878,9,10,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10556789.0,13607800.0,4529948,5171746,2.2544399274756324,2.0051862021244493,2.2525960493486488,2.00320545577192,2.256283805602616,2.0071669484769785,-0.0286676890328744,0.0137673729381173,-0.0297185510660773,0.0125197748180926,-0.0276168269996715,0.0150149710581421,-0.0059786790169454,-0.0124591997684721,-0.0061141893485983,-0.0126384850300034,-0.0058431686852925,-0.0122799145069408,9.529954349594078,7.427476779961661,9.512398465646916,7.412779393124198,9.54754263431401,7.44220330744508,-0.0099371767511995,-0.0238036750478733,6.746434266883638,6.804708476812593,17.033203125,16.2998046875,41.61695800781263,41.49858398437482,99.021484375,98.7890625,57.766864274596685,55.80662069832154,0.0337202546254394,0.034286099897404,0.0179147751806422,0.0189143086300061,0.2818598383572548,0.3139589872372778,0.043654360370026346,0.009133115213522447,0.1018042493459299,-0.03509032150807348,-0.24925372535118306,0.0424350619709917,-0.006480520751526701,1
Ho Chi Minh City,Vietnam,Asia,VN,VNM,10.7756,106.7019,15136000.0,106.696322,10.778004,7604.915,9320.866,1,15992001,15992001,7604915.0,9320866.0,-0.70430900058936,-0.757455241735368,0.2632194264975167,0.2593537031988804,0.2302768535771419,0.2687581147277424,-0.0967003535147004,-0.092192253730514,0.330857560275119,0.3191990155690762,0.5573161595729255,0.5667879985755273,0.6773457622546158,0.6293466219592225,0.4253338621573584,0.4529683107272221,0.6698259961339422,0.6250953836233502,0.6698232712907536,0.6250941295531639,4.013456643125006,4.208505414500102,5.493172031388155,4.961834221715031,2.045169681529692,1.847346643622779,10.149790608219588,9.168032258108452,-23466800.98007945,-26125445.131890647,46933609.9601589,52250898.263781294,46933668.31055577,52250956.614178166,-1.3134234961822524,-1.4695710549231125,5.109318150904812,6.035991392654116,2.260380089919572,2.4568254705318644,1.6854779505963615,1.9237483927628327,141.40813899040222,144.17923712730408,8,8,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7604915.0,9320866.0,5280143,5995475,2.463077149527801,2.3497525554312246,2.461677136392673,2.3482764578599333,2.46447716266293,2.351228653002516,-0.1906177388009234,-0.1839390611253726,-0.1912289229097729,-0.1846413508794518,-0.1900065546920739,-0.1832367713712933,0.0124755711241852,0.0120015258824809,0.0124148077413198,0.0119249652797226,0.0125363345070505,0.0120780864852393,11.740884467716295,10.482975448431702,11.724458576158383,10.467512968704304,11.757333371843336,10.498460769141484,0.0666225413054353,0.0410033525091321,5.35309010762479,5.82486375670664,13.37060546875,13.012803819444445,25.28612723214298,29.902513020833187,99.375,99.099609375,49.506392629603376,54.22694671104601,0.0148456206583798,0.0176704931635942,0.0080690996437028,0.0099583435841196,0.25570640536999,0.2761832659144122,-0.05314624114600808,-0.00386572329863627,0.03848126115060052,0.004508099784186398,-0.11332459409657636,0.006678677675550804,-0.0004740452417043,1
Chennai,India,Asia,IN,IND,13.0825,80.275,12395000.0,80.274252,13.082905,9929.919,11776.147,1,15992001,15992001,9929919.0,11776147.0,-0.1439322192388574,-0.1294271153440209,0.3122653872327869,0.3147129430360681,-0.0457535293089568,-0.0048794116589997,-0.1206274257215368,-0.1230650555237714,0.4640789369657664,0.4676883140153579,0.488563612667055,0.4987801495054993,0.7942855436246768,0.7779991271514846,0.349048391022361,0.3668229677026856,0.7844596182804141,0.7695971254629111,0.7844551373460358,0.7695947208953574,3.412296535865912,3.5327654024056323,4.787229806984891,4.3959780956176,1.7826086808296548,1.6369192685405614,8.846037862085941,8.123067043490355,-15528890.314002996,-16650152.03145267,31057788.628006,33300312.06290534,31057846.978402864,33300370.413302213,-0.8630682234849352,-0.928912559030437,2.68636494770253,3.056214453388141,1.6390134068098805,1.7482032071209972,1.077270730517128,1.1813973508773137,124.68732237815856,129.16149854660034,8,8,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9929919.0,11776147.0,3446918,3684603,2.13300121432096,1.9972889451354727,2.1313987790757007,1.9954797821791728,2.13460364956622,1.9990981080917736,-0.1050838815503795,-0.1123459624812825,-0.1059375475055533,-0.1133830851609425,-0.1042302155952057,-0.1113088398016225,0.0090112618251257,0.0101316683919433,0.0089093519133713,0.0099976649795321,0.0091131717368801,0.0102656718043546,8.440159565726864,7.369051092037771,8.426645587092729,7.355731330221847,8.453695216996529,7.382394973284772,0.0001123303360198,-0.0113683325372178,4.441051898077342,4.847394881837103,12.36083984375,12.22265625,24.980874023437536,28.410776909722195,92.9375,97.4013671875,40.42323430807636,42.79217182968209,0.0141474209714301,0.017746552342274,0.0073042062503372,0.0090557924422251,0.2225788446817821,0.2600373787461483,0.014505103894836502,0.0024475558032812095,0.0408741176499571,-0.002437629802234595,-0.13571226918548707,-0.007262080930902998,0.0011204065668176007,1
Hyderabad,India,Asia,IN,IND,17.385,78.4867,10494000.0,78.484755,17.380835,8951.161,10801.163,0,15996000,15996000,8951161.0,10801163.0,-1.5582806985152255,-1.5068340117403871,0.5433757473541289,0.5190295029292818,-0.0868103897877029,-0.0797346207461293,-0.1075001180908604,-0.1094458085539238,0.1738934940326993,0.1814084664875596,0.478311021600159,0.480076898970304,0.7603910578146579,0.7010610853051995,0.3489712041805027,0.3595752534196224,0.7276118404601151,0.6813077644411103,0.7276135925896036,0.6813077768202347,3.481166807164639,3.509097746263536,4.993055681220109,4.545386665035726,1.8603859762150985,1.6935868830608622,9.227590852413336,8.400260499541641,-17573320.02431532,-20136595.3701417,35146648.04863064,40273198.7402834,35146706.40002763,40273257.09168039,-0.8759736451574891,-1.0113318666348774,2.9371558523951227,3.452116829204083,1.713813248984592,1.8579873059857224,1.1545262030420909,1.3311672339443006,136.2967221736908,144.7029378414154,9,9,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8951161.0,10801163.0,4357118,5097792,2.079000379803874,2.168266711496258,2.0773614085185184,2.166335208813076,2.0806393510892294,2.17019821417944,-0.0480382268407585,-0.0616026880410986,-0.0489323183109363,-0.0627198017078355,-0.0471441353705806,-0.0604855743743616,0.0032038884816055,0.0026862365856791,0.0030948601563387,0.0025402991949045,0.0033129168068723,0.0028321739764538,7.996471483373038,8.743116556311,7.983376230530719,8.726245501711798,8.009588216556764,8.760020228888143,-0.0267938885135454,-0.0382225216476204,4.939001120912967,6.356245232346623,15.180859375,17.77853759765626,24.50729654947918,32.1217521158854,98.8359375,98.287109375,40.1894840104741,50.2811379205114,0.0165203237552896,0.032494460346754,0.0067992191168566,0.0114106264045296,0.2558118464596433,0.3068917678510782,0.051446686774838435,-0.024346244424847008,0.007075769041573601,-0.001945690463063407,0.08926633169238407,-0.013564461200340099,-0.0005176518959264,1
Kuala Lumpur,Malaysia,Asia,MY,MYS,3.1478,101.6953,8911000.0,101.69502,3.145446,7081.137,8621.724,1,15992001,15992001,7081137.0,8621724.0,-0.3339651856331396,-0.3646140601429622,0.2378529760682215,0.2496287539742324,-0.3241008676221579,-0.2598959209628106,0.0069687421093221,0.0075511166374032,0.4172761463512022,0.4098430927624153,0.4196766613879267,0.4353892933017351,0.7371194281828274,0.71782424971692,0.4294469515937165,0.445066919532885,0.7280572331129794,0.7099181021812092,0.728059975366262,0.7099226616371342,3.8784690597112976,4.015052845554743,5.73890351994184,5.200958207894766,2.136387436725001,1.9361297390117,10.604234961671304,9.610230015316247,-19886437.997817777,-21218759.802432943,39772883.995635554,42437527.604865886,39772942.346032426,42437585.95526276,-1.1250224893311471,-1.2032227675946077,4.282523965975013,4.792619934305917,2.0694259991541166,2.1892053202717,1.4848976482858474,1.60923768765716,144.8245611190796,153.4520902633667,8,8,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7081137.0,8621724.0,4348867,4638961,2.423115920535702,2.493726876953458,2.420543635992785,2.490969372699728,2.425688205078619,2.496484381207188,-0.1148749418488323,-0.1664821532009573,-0.1159564353298425,-0.1677531516390035,-0.1137934483678221,-0.1652111547629111,0.0073531036684641,0.0116827282791929,0.0072508516924106,0.0115509841657792,0.0074553556445177,0.0118144723926066,11.28095516841272,12.106310879824449,11.251974630877545,12.072973660961972,11.310010348095906,12.139740153071596,-0.0139577393667089,-0.0153898300500321,11.49169264673018,13.640565895641346,23.927734375,29.69189453125,76.34610156249983,87.69216796875025,99.486328125,99.8984375,88.54550848081522,94.00219151654127,0.0615077444309058,0.0743239703890591,0.0396701025807411,0.0495287630139593,0.3795592397001819,0.4341348126616341,-0.03064887450982262,0.011775777906010892,0.06420494665934728,0.0005823745280810998,0.07061095641775594,-0.051607211352124996,0.0043296246107288,3
Bandung,Indonesia,Asia,ID,IDN,-6.912,107.6097,8599000.0,107.602485,-6.914929,2502.129,2674.0,0,15992001,15992001,2502129.0,2674000.0,-1.4325224790177802,-1.542567055922032,0.2775989292668121,0.2843935598350515,0.39563888798628,0.4584784840317923,-0.0789969746746959,-0.0797338009548784,0.1927059570247792,0.1761624102061774,0.5976394065935206,0.6126531682529329,0.7755302896353156,0.7513314000081824,0.4097903962825637,0.4294713703827942,0.7397525175242298,0.7178064208475224,0.7397416287990061,0.7177977002245871,4.144154393761663,4.287324833142766,9.62658158832284,9.312070230854005,3.58370363094739,3.466619961797271,17.788843274536095,17.207661554447473,-18592369.957958885,-20027622.24173138,37184747.91591777,40055252.48346276,37184806.26631464,40055310.83385963,-1.0278609513709402,-1.1047475685659087,3.848100583662863,4.3360264245933005,1.961657611221404,2.082312758591586,1.3154207182448534,1.4425776239949375,155.25616216659546,155.82624912261963,11,10,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2502129.0,2674000.0,4161878,4512840,2.0053721213685693,2.101356222042269,2.00427988903076,2.1002513332141266,2.006464353706379,2.1024611108704123,-0.0594917044331938,-0.0782202242458308,-0.0597964904004416,-0.0785343846927041,-0.059186918465946,-0.0779060637989575,0.0024972784855808,0.0031976369983359,0.0024788458613169,0.0031781285734175,0.0025157111098446,0.0032171454232544,7.428857819207218,8.177252565774547,7.42074821005898,8.16822260024237,7.4369762907718435,8.186292513928585,0.0336005017536533,0.0585910618680871,2.800650694093999,3.0275885419340107,10.600911458333334,10.841796875,15.493272569444445,16.69030273437511,97.2265625,96.9384765625,23.238044977770045,25.707442264408467,0.0041827271246297,0.0057012878808023,0.0014796204982462,0.0020027299882114,0.1858237724954638,0.197477717374799,-0.11004457690425173,0.006794630568239368,0.06283959604551231,-0.0007368262801825121,0.09598410067369967,-0.018728519812637005,0.0007003585127551,1
Pune,India,Asia,IN,IND,18.5203,73.8567,8231000.0,73.867503,18.525565,5917.128,7166.374,0,15996000,15996000,5917128.0,7166374.0,-0.4598500037272051,-0.4802697868615102,0.3703710438609557,0.3639939425352378,-0.4958646686069858,-0.4455105349199586,-0.039302353630159,-0.0470916515815719,0.3870214077490074,0.3821884210161124,0.3785129780281052,0.3904287052621767,0.8590720939317578,0.8241353670543051,0.3237747382882411,0.3301558360924266,0.8341324081020255,0.8042981370342586,0.8341335815373966,0.8042957011968476,3.1168818393362323,3.164346178037833,6.122115733344612,5.562977233812966,2.281663692134683,2.073277234115382,11.314777457531122,10.28138835387853,-12290971.210026246,-14210636.460639715,24581950.42005249,28421280.92127944,24582008.771449488,28421339.27267643,-0.7102698331908384,-0.7969502855256734,1.877501700619307,2.245793237634476,1.3702195811691305,1.4985970898258398,0.7764741083168764,0.9098760701619988,158.68510341644287,164.54683327674866,11,10,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5917128.0,7166374.0,2653218,3130447,2.1782566206613017,2.023207827169501,2.1755526392185787,2.020384454964777,2.1809606021040246,2.026031199374226,0.0206131875417008,0.057122025158693,0.0194223550123416,0.0557942858943237,0.02180402007106,0.0584497644230624,-0.0077970669303974,-0.0117787317117837,-0.007913672871868,-0.0119193222107702,-0.0076804609889269,-0.0116381412127971,8.830897226962243,7.562545403968645,8.807050899281105,7.541223637283566,8.854808121925934,7.583927454999666,-0.0203581182836987,-0.0352097967277069,7.88541911491636,8.80299853168146,25.008491443452364,27.43998209635405,41.66796875,45.57643554687502,97.32421875,97.478515625,52.91510826108316,59.42601481989416,0.0772850176653407,0.0860682196504205,0.0340661792585456,0.0406961050610344,0.3502812251818856,0.3818964497837968,-0.02041978313430509,-0.006377101325717893,0.05035413368702718,-0.0077892979514129004,-0.15504879349180056,0.0365088376169922,-0.0039816647813863005,4
Ahmedabad,India,Asia,IN,IND,23.03,72.58,8009000.0,72.598625,23.025975,7294.945,8650.605,0,15999999,15999999,7294945.0,8650605.0,-1.495758741238956,-1.401037688841715,0.6622353852760324,0.6425170927161399,-0.1060988078167546,-0.1149811145044824,-0.1037905325612087,-0.1058067357956296,0.1830589447178283,0.1976514975271637,0.4735001523536212,0.4712863488492922,0.8913906383481907,0.85901471316475,0.3383981313893374,0.3445038013042457,0.8322054270128392,0.8084250505265657,0.8322241356417716,0.808438472132322,3.53324023834205,3.516052628230663,5.437317263205268,4.993125068654024,2.0297880846563943,1.863968070823641,10.050311864616832,9.229269084332795,-11744900.114099745,-13383140.54709953,23489808.22819949,26766289.09419906,23489866.58059636,26766347.446595933,-0.6226831300502536,-0.7122798508182129,1.9407342046221128,2.247609479470716,1.393102366885547,1.4992029480596398,0.7576829676720223,0.8687309369741487,178.04852676391602,171.8119707107544,13,11,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7294945.0,8650605.0,2684685,3065199,1.937456685201592,1.8268606201334785,1.935410479239663,1.8246656342779508,1.939502891163521,1.8290556059890055,-0.0090198253266934,0.0695270900543415,-0.0101287500800194,0.0682716336116997,-0.0079109005733674,0.0707825464969832,-0.0041087725944926,-0.0135839527860884,-0.0042342152348053,-0.0137368944897238,-0.0039833299541799,-0.013431011082453,6.941075163414179,6.214346807813974,6.926886815124535,6.200721363768531,6.955292573709968,6.228002192363843,-0.0212829229776458,-0.0278908018550596,4.906531979856975,5.880161830387929,15.552734375,18.21484375,28.43266927083338,33.854498697916675,98.30164930555556,96.681640625,37.3903098254885,42.35652591581289,0.0251575138237819,0.0411356652537078,0.0083384084166298,0.0150202319653634,0.2833899069652665,0.3162252614548488,0.09472105239724082,-0.019718292559892547,-0.008882306687727798,-0.0020162032344209074,-0.11059606506811348,0.0785469153810349,-0.009475180191595801,1
Surat,India,Asia,IN,IND,21.1702,72.8311,6538000.0,72.840369,21.205076,5954.102,8064.949,1,15996000,15996000,5954102.0,8064949.0,-0.4537210925944621,-0.4965296838564064,0.4947091604370272,0.5399823533083292,0.1270479704189476,0.0455661892043414,-0.106638766461184,-0.1022902845673022,0.3884764080553818,0.3783565518835413,0.5317193384310311,0.5113895767090277,0.9269922136445627,0.909902742665917,0.3731863630279789,0.380707607562368,0.8899499249812454,0.873792448112028,0.8899480501097322,0.873792845762936,3.893927438746939,3.841717125285316,6.05426460689574,5.201980509819892,2.2582697692432063,1.9403637086058865,11.190872688536972,9.615486833419729,-8993758.57897652,-10181028.90238788,17987525.15795304,20362065.80477576,17987583.509350035,20362124.15617276,-0.6220946422862017,-0.6788475194645816,1.7221992541456808,1.9526917620244773,1.312325894793546,1.397387477410785,0.6385339702731941,0.7195961452299321,152.45092511177063,186.47624969482425,11,12,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5954102.0,8064949.0,1760361,2018816,2.318631733170563,2.3329532522106216,2.3164115460076338,2.3306085652789967,2.320851920333492,2.3352979391422464,-0.0937732302684234,-0.0880064229433797,-0.0949193230899041,-0.0893698264341561,-0.0926271374469426,-0.0866430194526033,0.0022506578411459,0.0005929417848846,0.0021302224726344,0.000428479822443,0.0023710932096573,0.0007574037473263,10.161760789325587,10.308339751305516,10.13922480477726,10.284198235012708,10.18434686356118,10.33253793830766,0.0200939536735751,0.0050872503124488,5.78842647554239,6.474062918251651,17.920572916666668,20.671875,35.89234374999996,36.85859375,96.529296875,95.4443359375,42.076366853335806,44.52793306821193,0.0397355996866551,0.053149965128075,0.0188597679680474,0.0230293399695663,0.3027589008274519,0.3240109444449739,-0.042808591261944307,0.04527319287130205,-0.08148178121460621,0.004348481893881803,0.014321519040058739,0.005766807325043699,-0.0016577160562613,1
Surabaya,Indonesia,Asia,ID,IDN,-7.2458,112.7378,6499000.0,112.738052,-7.243775,2868.336,3044.413,1,15992001,15992001,2868336.0,3044413.0,-0.535085479041437,-0.526946241077648,0.2064927570783419,0.1956033140617538,0.5889401132476947,0.635056723554075,-0.0817260600222052,-0.0819242295234118,0.3693315638558758,0.3712294100036434,0.6431219215222385,0.653635173010416,0.7893231271922471,0.7648613740930038,0.4636628443745714,0.4800956258833185,0.7694412350274366,0.7483351207894496,0.7694424637482205,0.748337094953462,4.506991681258096,4.609478150138211,8.987897354359163,8.724113998954543,3.3459542574621555,3.247754755813806,16.60729462147869,16.119891647598276,-17972869.63038562,-19406214.445334736,35945747.26077124,38812436.89066947,35945805.61116811,38812495.24106634,-1.0814240568463704,-1.1509889277761802,4.503276579530811,5.047781053549061,2.122092500229623,2.2467267420736907,1.4427053008971047,1.5889946957045649,147.1011779308319,145.67626976966858,10,9,True,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2868336.0,3044413.0,3687096,4024617,1.892751671219924,1.856043736253146,1.8913292007615972,1.85464424980738,1.894174141678251,1.857443222698912,-0.0136263887254862,-0.0130663739294143,-0.0140453282873495,-0.0134846257663705,-0.0132074491636229,-0.012648122092458,-0.0003564312142369,-0.0005599517109228,-0.0003837436628264,-0.0005877959647238,-0.0003291187656474,-0.0005321074571217,6.637608090256871,6.398372980527087,6.628173000993335,6.389424807150024,6.647056610206268,6.407333685518372,-0.004679710884071,-0.0025321237673243,4.0058754471690925,4.076595993830274,12.33837890625,11.770833333333334,19.42557508680552,19.557401041666648,98.853515625,98.841796875,32.42000134965121,33.956696731546934,0.0092384358855858,0.0094801567453499,0.0036787759255522,0.0041668561256884,0.232524679844413,0.2347308900927162,0.008139237963789014,-0.01088944301658809,0.04611661030638037,-0.00019816950120660204,-0.036707934966778044,0.0005600147960719004,-0.00020352049668589993,4
