distance_m,empirical_volume_m3,constructed_area_m2,empirical_H_m,model_H_m,psi,pi,model_volume_m3
23261.345599593762,251287.89062000002,73800.0,0.02784029464522774,3.776640896424816,0.9797825231119309,0.23646649248204127,744042.6722379096
23543.30130383126,234131.836142,69300.0,0.02795057816391397,3.7599131064243383,0.9808948006329428,0.23403978421246663,701208.521985773
23825.25700806876,447299.02342,124600.0,0.054572136463742656,3.7432089362990664,0.9819470129949823,0.23163042476274126,660673.8080400389
24107.21271230626,465257.03141000005,132800.0,0.060703585897678054,3.7265287305728587,0.9829422828708634,0.22923844558237777,622329.7899579634
24389.168416543762,340484.179435,88400.0,0.04586545458199744,3.7098728312694393,0.9838835835996017,0.2268638745295588,586071.488187564
24671.124120781264,205198.04695,58500.0,0.03397236963672004,3.6932415779051317,0.9847737449083089,0.22450673591438847,551797.6989734293
24953.07982501876,120338.08586,32400.0,0.021847831026629117,3.676635307481798,0.9856154585780196,0.22216705054308672,519410.98897869955
25235.03552925626,26589.06248,7600.0,0.0066482256992166896,3.6600543544799744,0.9864112840314156,0.21984483576307898,488817.6722376958
25516.99123349376,36575.39056,10800.0,0.010041901405947795,3.643499050852208,0.9871636538238521,0.21754010550893355,459927.77181849995
25798.946937731263,14948.82805,4000.0,0.0038104111362131463,3.626969726016596,0.9878748790221615,0.2152528703490976,432654.9683548633
26080.90264196876,0.0,0.0,2.2138549128005248e-05,3.610466706850525,0.9885471544584674,0.21298313753338613,406916.5374015175
26362.85834620626,222.07031,100.0,0.0001048121727730549,3.5939903176846015,0.9891825638486895,0.21073091104117542,382633.27737577644
26644.81405044376,0.0,0.0,1.8832670457667163e-05,3.577540880296794,0.989783084767599,0.20849619163025598,359729.42967135506
26926.769754681263,0.0,0.0,7.025155020432976e-05,3.5611187139067626,0.9903505934742036,0.20627897688629823,338132.5923665542
27208.72545891876,245.11719,100.0,0.00021309298027406823,3.5447241351703935,0.9908868695829397,0.2040792612728859,317773.6287979834
27490.681163156263,0.0,0.0,0.0,3.5283574581745247,0.991393600577622,0.20189703618207283,298586.5721326296
27772.63686739376,0.0,0.0,0.0,3.5120189944318785,0.9918723861664035,0.19973228998541867,280508.5269436578
28054.592571631263,0.0,0.0,0.0,3.4957090528761774,0.9923247424771126,0.19758500808546067,263479.56867928966
